canonical_smiles,ligand_efficiency,pchembl_value,value,molecule_chembl_id,target_chembl_id,target_pref_name,target_organism
Cc1ccc(C(=O)NCC(C)/N=C/c2cc(Cl)ccc2O)c(O)c1,,,8.64,CHEMBL1090220,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ccc(C(=O)NCC(C)/N=C/c2cc(Br)ccc2O)c(O)c1,,,6.33,CHEMBL1090221,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ccc(C(=O)NCC(C)/N=C/c2cc(I)ccc2O)c(O)c1,,,0.45,CHEMBL1090240,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ccc(C(=O)NCC(C)/N=C/c2cc(Cl)cc(Cl)c2O)c(O)c1,,,1.75,CHEMBL1091660,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ccc(C(=O)NCC(C)/N=C/c2cc(Br)cc(Br)c2O)c(O)c1,,,5.37,CHEMBL1091941,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ccc(C(=O)NCC(C)/N=C/c2cc(I)cc(I)c2O)c(O)c1,,,14.95,CHEMBL1091942,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ccc(C(=O)NCC(C)/N=C/c2c(O)ccc3ccccc23)c(O)c1,,,4.68,CHEMBL1091943,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
COc1ccc(C2=NN(C(C)=O)C(c3ccc(F)cc3)C2)cc1,"{'bei': '17.21', 'le': '0.32', 'lle': '1.85', 'sei': '12.83'}",5.38,4.2,CHEMBL1210851,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
COc1ccc(C2=NN(C(C)=O)C(c3ccc(Cl)cc3)C2)cc1,"{'bei': '15.57', 'le': '0.30', 'lle': '1.07', 'sei': '12.22'}",5.12,7.6,CHEMBL1210852,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
COc1ccc(C2=NN(C(C)=O)C(c3ccc(Br)cc3)C2)cc1,"{'bei': '13.35', 'le': '0.30', 'lle': '0.82', 'sei': '11.89'}",4.98,10.4,CHEMBL1210853,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
COc1ccc(C2=NN(C(C)=O)C(c3ccc(C)cc3)C2)cc1,"{'bei': '15.44', 'le': '0.28', 'lle': '1.06', 'sei': '11.37'}",4.76,17.3,CHEMBL1210854,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
COc1ccc(C2=NN(C(C)=O)C(c3ccc(OC)cc3)C2)cc1,"{'bei': '14.51', 'le': '0.27', 'lle': '1.31', 'sei': '9.21'}",4.71,19.6,CHEMBL1210918,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
COc1ccc(C2=NN(C(C)=O)C(c3ccccc3Cl)C2)cc1,"{'bei': '13.70', 'le': '0.27', 'lle': '0.45', 'sei': '10.75'}",4.5,31.4,CHEMBL1210919,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
COc1ccc(C2=NN(C(C)=O)C(c3ccccc3)C2)cc1,"{'bei': '14.71', 'le': '0.27', 'lle': '0.94', 'sei': '10.34'}",4.33,46.7,CHEMBL1210920,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
CCOC(=O)/C(=C\Nc1ccc(Br)cc1)c1ccc(OCc2ccccc2)cc1,"{'bei': '12.12', 'le': '0.26', 'lle': '-0.56', 'sei': '11.53'}",5.48,3.3,CHEMBL1808651,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
CCOC(=O)/C(=C\Nc1ccc(C)cc1)c1ccc(OCc2ccccc2)cc1,"{'bei': '14.41', 'le': '0.26', 'lle': '0.00', 'sei': '11.74'}",5.58,2.6,CHEMBL1808653,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
CCOC(=O)/C(=C\Nc1ccc(Br)cc1Br)c1ccc(OCc2ccccc2)cc1,"{'bei': '8.70', 'le': '0.21', 'lle': '-2.19', 'sei': '9.71'}",4.62,24.0,CHEMBL1808655,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
CCOC(=O)/C(=C\Nc1ccccc1Cl)c1ccc(OCc2ccccc2)cc1,"{'bei': '11.16', 'le': '0.21', 'lle': '-1.39', 'sei': '9.57'}",4.55,28.0,CHEMBL1808657,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
CCOC(=O)/C(=C\Nc1ccc(F)cc1)c1ccc(OCc2ccccc2)cc1,"{'bei': '12.99', 'le': '0.24', 'lle': '-0.33', 'sei': '10.69'}",5.09,8.2,CHEMBL1808659,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
CCOC(=O)/C(=C/Nc1ccc(Br)cc1)c1ccc(OCc2ccccc2)cc1,"{'bei': '9.65', 'le': '0.21', 'lle': '-1.67', 'sei': '9.18'}",4.37,43.0,CHEMBL1808652,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
CCOC(=O)/C(=C/Nc1ccc(C(C)C)cc1)c1ccc(OCc2ccccc2)cc1,"{'bei': '12.20', 'le': '0.22', 'lle': '-1.34', 'sei': '10.66'}",5.07,8.5,CHEMBL1808664,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
O=C(Nc1ccccc1)N(Cc1cc(Br)ccc1O)c1ccccc1F,"{'bei': '10.66', 'le': '0.23', 'lle': '-1.10', 'sei': '8.42'}",4.43,37.4,CHEMBL1808846,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
O=C(Nc1ccccc1)N(Cc1cc(Br)ccc1O)c1ccc(F)cc1,"{'bei': '12.48', 'le': '0.27', 'lle': '-0.35', 'sei': '9.85'}",5.18,6.6,CHEMBL1808847,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
O=C(Nc1ccccc1)N(Cc1cc(Br)ccc1O)c1ccccc1Cl,"{'bei': '10.80', 'le': '0.24', 'lle': '-1.39', 'sei': '8.87'}",4.66,21.8,CHEMBL1808848,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
O=C(Nc1ccccc1)N(Cc1cc(Br)ccc1O)c1ccc(Cl)cc1,"{'bei': '12.34', 'le': '0.28', 'lle': '-0.72', 'sei': '10.13'}",5.33,4.7,CHEMBL1808849,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
O=C(Nc1ccccc1)N(Cc1cc(Br)ccc1O)c1ccccc1Br,"{'bei': '8.92', 'le': '0.22', 'lle': '-1.91', 'sei': '8.08'}",4.25,56.4,CHEMBL1808850,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
O=C(Nc1ccccc1)N(Cc1cc(Br)ccc1O)c1ccc(Br)cc1,"{'bei': '9.21', 'le': '0.23', 'lle': '-1.77', 'sei': '8.35'}",4.39,41.0,CHEMBL1808851,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
O=C(Nc1ccccc1)N(Cc1cc(Br)cc(Br)c1O)c1ccc(F)cc1,"{'bei': '8.39', 'le': '0.21', 'lle': '-2.16', 'sei': '7.88'}",4.14,71.7,CHEMBL1808855,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
O=C(Nc1ccccc1)N(Cc1cc(Br)cc(Br)c1O)c1ccccc1Cl,"{'bei': '8.40', 'le': '0.22', 'lle': '-2.52', 'sei': '8.16'}",4.29,51.5,CHEMBL1808856,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
O=C(Nc1ccccc1)N(Cc1cc(Br)cc(Br)c1O)c1ccc(Cl)cc1,"{'bei': '9.78', 'le': '0.25', 'lle': '-1.81', 'sei': '9.50'}",5.0,10.1,CHEMBL1808857,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Nc1ccn([C@H]2CC[C@@H](COP(=O)(O)O)O2)c(=O)n1,"{'bei': '19.50', 'le': '0.41', 'lle': '6.07', 'sei': '4.15'}",5.68,2.1,CHEMBL1232305,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
O=C(O)/C=C/c1ccccc1,"{'bei': '29.44', 'le': '0.54', 'lle': '2.58', 'sei': '11.70'}",4.36,43.4,CHEMBL27246,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ncc([N+](=O)[O-])n1CC(C)O,"{'bei': '24.54', 'le': '0.48', 'lle': '4.07', 'sei': '5.60'}",4.54,28.5,CHEMBL498847,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ncc([N+](=O)[O-])n1CC(C)OC(=O)/C=C/c1cccc2ccccc12,"{'bei': '11.80', 'le': '0.22', 'lle': '0.41', 'sei': '4.94'}",4.31,48.9,CHEMBL1807661,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ncc([N+](=O)[O-])n1CC(C)OC(=O)/C=C/c1ccc(Cl)cc1Cl,"{'bei': '13.08', 'le': '0.27', 'lle': '0.98', 'sei': '5.76'}",5.03,9.4,CHEMBL1807660,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ncc([N+](=O)[O-])n1CC(C)OC(=O)/C=C/c1ccc(N(C)C)cc1,"{'bei': '13.12', 'le': '0.25', 'lle': '1.89', 'sei': '5.20'}",4.7,19.8,CHEMBL1807659,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ncc([N+](=O)[O-])n1CC(C)OC(=O)/C=C/c1ccc(OCc2ccccc2)cc1,"{'bei': '12.28', 'le': '0.23', 'lle': '0.85', 'sei': '5.36'}",5.17,6.7,CHEMBL1807658,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ncc([N+](=O)[O-])n1CC(C)OC(=O)/C=C/c1ccc(-c2ccccc2)cc1,"{'bei': '14.31', 'le': '0.26', 'lle': '1.19', 'sei': '6.42'}",5.6,2.5,CHEMBL1807657,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ncc([N+](=O)[O-])n1CC(C)OC(=O)/C=C/c1ccc(Br)cc1,"{'bei': '12.19', 'le': '0.27', 'lle': '1.30', 'sei': '5.51'}",4.81,15.6,CHEMBL1807654,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ncc([N+](=O)[O-])n1CC(C)OC(=O)/C=C/c1ccc(Cl)cc1,"{'bei': '12.76', 'le': '0.25', 'lle': '1.06', 'sei': '5.12'}",4.46,34.3,CHEMBL1807653,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ncc([N+](=O)[O-])n1CC(C)OC(=O)/C=C/c1cccc(Br)c1,"{'bei': '11.57', 'le': '0.26', 'lle': '1.05', 'sei': '5.23'}",4.56,27.5,CHEMBL1807927,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ncc([N+](=O)[O-])n1CC(C)OC(=O)/C=C/c1cccc(F)c1,"{'bei': '15.26', 'le': '0.29', 'lle': '2.21', 'sei': '5.83'}",5.09,8.2,CHEMBL1807926,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ncc([N+](=O)[O-])n1CC(C)OC(=O)/C=C/c1ccccc1Br,"{'bei': '11.15', 'le': '0.25', 'lle': '0.89', 'sei': '5.04'}",4.4,40.1,CHEMBL1807924,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Sc1nnc(-c2cnccn2)n1/N=C/c1ccc(Cl)cc1Cl,,,100.0,CHEMBL3098271,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Sc1nnc(-c2cnccn2)n1/N=C/c1ccc(Cl)cc1,,,100.0,CHEMBL3098266,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Oc1cccc(/C=N/n2c(S)nnc2-c2cnccn2)c1,"{'bei': '14.47', 'le': '0.28', 'lle': '2.71', 'sei': '4.85'}",4.32,48.3,CHEMBL3098260,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
COc1ccc(/C=N/n2c(S)nnc2-c2cnccn2)cc1OC,"{'bei': '12.68', 'le': '0.25', 'lle': '2.42', 'sei': '4.97'}",4.34,45.5,CHEMBL3098252,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Oc1ccc(/C=N/n2c(S)nnc2-c2cnccn2)cc1,"{'bei': '15.20', 'le': '0.29', 'lle': '2.92', 'sei': '5.09'}",4.53,29.3,CHEMBL3098258,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ccc(/C=N/n2c(S)nnc2-c2cnccn2)cc1,"{'bei': '15.41', 'le': '0.30', 'lle': '2.36', 'sei': '6.63'}",4.57,27.1,CHEMBL3098267,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Oc1ccc(/C=N/n2c(S)nnc2-c2cnccn2)cc1O,"{'bei': '14.66', 'le': '0.29', 'lle': '3.29', 'sei': '4.22'}",4.61,24.6,CHEMBL3098261,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
COc1ccccc1/C=N/n1c(S)nnc1-c1cnccn1,"{'bei': '14.86', 'le': '0.29', 'lle': '2.73', 'sei': '5.94'}",4.64,22.9,CHEMBL3098255,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
COc1cc(/C=N/n2c(S)nnc2-c2cnccn2)cc(OC)c1OC,"{'bei': '12.95', 'le': '0.25', 'lle': '2.89', 'sei': '4.99'}",4.82,15.1,CHEMBL3098254,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
COc1cc(OC)c(OC)cc1/C=N/n1c(S)nnc1-c1cnccn1,"{'bei': '13.14', 'le': '0.26', 'lle': '2.96', 'sei': '5.07'}",4.89,12.8,CHEMBL3098253,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O,"{'bei': '10.76', 'le': '0.22', 'lle': '12.53', 'sei': '1.80'}",5.2,6.3,CHEMBL176,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Oc1ccccc1/C=N/n1c(S)nnc1-c1cnccn1,"{'bei': '17.71', 'le': '0.34', 'lle': '3.67', 'sei': '5.93'}",5.28,5.2,CHEMBL3098259,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nc3ccccc3n2C(=O)c2ccccc2)cc1,"{'bei': '10.01', 'le': '0.18', 'lle': '-2.00', 'sei': '8.63'}",4.55,28.23,CHEMBL4519890,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nc3ccccc3n2C(=O)c2ccccc2C)cc1,"{'bei': '9.50', 'le': '0.17', 'lle': '-2.41', 'sei': '8.44'}",4.45,35.41,CHEMBL4475489,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nc3ccccc3n2C(=O)c2cccc(C)c2)cc1,"{'bei': '9.56', 'le': '0.17', 'lle': '-2.38', 'sei': '8.50'}",4.48,33.17,CHEMBL4446325,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ccc(C(=O)n2c(-c3cn(-c4ccccc4)nc3-c3ccc(C)cc3)nc3ccccc32)cc1,"{'bei': '11.77', 'le': '0.21', 'lle': '-1.35', 'sei': '10.46'}",5.51,3.06,CHEMBL4476826,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nc3ccccc3n2C(=O)c2ccc(Cl)cc2)cc1,"{'bei': '9.03', 'le': '0.17', 'lle': '-2.79', 'sei': '8.38'}",4.42,38.24,CHEMBL4515120,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)nc2ccccc21,"{'bei': '10.15', 'le': '0.18', 'lle': '-1.72', 'sei': '8.83'}",4.66,22.08,CHEMBL4453189,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ccccc1C(=O)n1c(-c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)nc2ccccc21,"{'bei': '9.37', 'le': '0.17', 'lle': '-2.26', 'sei': '8.40'}",4.43,37.23,CHEMBL4522020,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1cccc(C(=O)n2c(-c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)nc3ccccc32)c1,"{'bei': '9.45', 'le': '0.17', 'lle': '-2.22', 'sei': '8.47'}",4.47,34.11,CHEMBL4538507,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ccc(C(=O)n2c(-c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)nc3ccccc32)cc1,"{'bei': '9.56', 'le': '0.17', 'lle': '-2.17', 'sei': '8.57'}",4.52,30.33,CHEMBL4593863,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
O=C(c1ccc(Cl)cc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)nc2ccccc21,"{'bei': '9.01', 'le': '0.17', 'lle': '-2.60', 'sei': '8.43'}",4.44,36.09,CHEMBL4542719,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
O=C(c1ccccc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccc(C(F)(F)F)cc2)nc2ccccc21,"{'bei': '9.03', 'le': '0.16', 'lle': '-2.67', 'sei': '8.71'}",4.59,25.65,CHEMBL4550391,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ccccc1C(=O)n1c(-c2cn(-c3ccccc3)nc2-c2ccc(C(F)(F)F)cc2)nc2ccccc21,"{'bei': '8.49', 'le': '0.16', 'lle': '-3.13', 'sei': '8.42'}",4.44,36.45,CHEMBL4579677,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1cccc(C(=O)n2c(-c3cn(-c4ccccc4)nc3-c3ccc(C(F)(F)F)cc3)nc3ccccc32)c1,"{'bei': '8.53', 'le': '0.16', 'lle': '-3.11', 'sei': '8.46'}",4.46,34.86,CHEMBL4459693,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ccc(C(=O)n2c(-c3cn(-c4ccccc4)nc3-c3ccc(C(F)(F)F)cc3)nc3ccccc32)cc1,"{'bei': '8.61', 'le': '0.16', 'lle': '-3.07', 'sei': '8.53'}",4.5,31.82,CHEMBL4542273,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
O=C(c1ccc(Cl)cc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccc(C(F)(F)F)cc2)nc2ccccc21,"{'bei': '8.10', 'le': '0.15', 'lle': '-3.52', 'sei': '8.35'}",4.4,39.81,CHEMBL4457694,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nc3ccccc3n2C(=O)c2cccnc2)cc1,"{'bei': '10.40', 'le': '0.18', 'lle': '-1.21', 'sei': '7.22'}",4.74,18.33,CHEMBL4463666,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nc3ccccc3n2C(=O)c2cncc(C)c2)cc1,"{'bei': '10.69', 'le': '0.19', 'lle': '-1.24', 'sei': '7.65'}",5.02,9.56,CHEMBL4537282,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nc3ccccc3n2C(=O)c2ccc(C)nc2)cc1,"{'bei': '10.16', 'le': '0.18', 'lle': '-1.49', 'sei': '7.28'}",4.77,16.88,CHEMBL4549786,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
O=C(c1cccnc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)nc2ccccc21,"{'bei': '12.87', 'le': '0.23', 'lle': '0.13', 'sei': '9.01'}",5.91,1.22,CHEMBL4446312,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1cncc(C(=O)n2c(-c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)nc3ccccc32)c1,"{'bei': '9.83', 'le': '0.18', 'lle': '-1.43', 'sei': '7.10'}",4.66,22.09,CHEMBL4471509,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ccc(C(=O)n2c(-c3cn(-c4ccccc4)nc3-c3ccc(F)cc3)nc3ccccc32)cn1,"{'bei': '11.40', 'le': '0.20', 'lle': '-0.69', 'sei': '8.23'}",5.4,4.02,CHEMBL4469459,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
O=C(c1cccnc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccc(C(F)(F)F)cc2)nc2ccccc21,"{'bei': '9.46', 'le': '0.17', 'lle': '-1.84', 'sei': '7.34'}",4.82,15.23,CHEMBL4535737,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1cncc(C(=O)n2c(-c3cn(-c4ccccc4)nc3-c3ccc(C(F)(F)F)cc3)nc3ccccc32)c1,"{'bei': '8.86', 'le': '0.16', 'lle': '-2.33', 'sei': '7.07'}",4.64,22.89,CHEMBL4587004,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ccc(C(=O)n2c(-c3cn(-c4ccccc4)nc3-c3ccc(C(F)(F)F)cc3)nc3ccccc32)cn1,"{'bei': '10.87', 'le': '0.20', 'lle': '-1.28', 'sei': '8.67'}",5.69,2.05,CHEMBL4514635,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
O=C(c1ccncc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)nc2ccccc21,"{'bei': '9.73', 'le': '0.17', 'lle': '-1.31', 'sei': '6.81'}",4.47,33.88,CHEMBL4463245,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
O=C(c1ccncc1)n1c(-c2cn(-c3ccccc3)nc2-c2ccc(C(F)(F)F)cc2)nc2ccccc21,"{'bei': '8.80', 'le': '0.16', 'lle': '-2.17', 'sei': '6.84'}",4.49,32.67,CHEMBL4449529,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nc3ccccc3n2C(=O)c2ccncc2)cc1,"{'bei': '9.92', 'le': '0.18', 'lle': '-1.43', 'sei': '6.89'}",4.52,30.28,CHEMBL4589947,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
COc1cc(/C=C2/SC(=S)N(CC(=O)c3ccccc3)C2=O)cc(OC)c1OC,,,780.0,CHEMBL4552935,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
COc1ccc(C(=O)CN2C(=O)/C(=C\c3cc(OC)c(OC)c(OC)c3)SC2=S)cc1,,,900.0,CHEMBL4579264,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,,,850.0,CHEMBL849,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
NNC(=O)c1ccncc1,,,1000.0,CHEMBL64,CHEMBL1795135,3-oxoacyl-[acyl-carrier-protein] synthase 3,Escherichia coli
COc1cccc(CC2(C)SC(O)=C(C)C2=O)c1,,,500.0,CHEMBL123184,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2cc(F)cc(F)c2)SC1=O,,,263.0,CHEMBL122699,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC(=O)Nc1cccc(-c2ccc(CC3(C)SC(O)=C(C)C3=O)cc2)c1,,,119.0,CHEMBL124117,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2cccc(Oc3ccccc3)c2)SC1=O,"{'bei': '13.12', 'le': '0.25', 'lle': '-0.61', 'sei': '9.21'}",4.28,52.0,CHEMBL332364,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(C)cc2)SC1=O,,,112.0,CHEMBL432983,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(-c3ccc(C(C)(C)C)cc3)cc2)SC1=O,"{'bei': '12.56', 'le': '0.24', 'lle': '-1.46', 'sei': '12.34'}",4.6,25.0,CHEMBL123594,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(-c3ccccc3)cc2)SC1=O,"{'bei': '13.83', 'le': '0.27', 'lle': '-0.47', 'sei': '11.51'}",4.29,51.0,CHEMBL333742,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2ccc(-c3ccc(CO)cc3)cc2)SC1=O,"{'bei': '13.87', 'le': '0.27', 'lle': '0.47', 'sei': '8.21'}",4.72,19.0,CHEMBL122848,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
CC1=C(O)C(C)(Cc2cccc(-c3ccccc3)c2)SC1=O,,,215.0,CHEMBL332417,CHEMBL3640,3-oxoacyl-[acyl-carrier-protein] synthase III,Mycobacterium tuberculosis
